transaction_id,date,customer_id,customer_name,customer_country,product_id,product_name,product_brand,product_price,quantity
973,2022-09-08,28.0,Jacob Blair,Cuba,1.0,laptop,"Stanley, Webster and Thompson",39.0,3
974,2022-09-14,6.0,Stephen Conway,Saint Kitts and Nevis,3.0,keyboard,Beard Group,97.0,3
975,2022-09-06,21.0,Tiffany Hanna,Czech Republic,3.0,keyboard,Beard Group,97.0,4
976,2022-09-01,3.0,Lisa Murray,Rwanda,1.0,laptop,"Stanley, Webster and Thompson",39.0,7
977,2022-09-04,4.0,Patricia Smith,Congo,1.0,laptop,"Stanley, Webster and Thompson",39.0,3
978,2022-09-13,25.0,Jennifer Morgan,Turkmenistan,3.0,keyboard,Beard Group,97.0,3
979,2022-09-02,22.0,Shane Stephens,Kazakhstan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,8
980,2022-09-02,20.0,Richard Johnson,Lao People's Democratic Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,7
981,2022-09-02,9.0,Erika Nelson,Fiji,3.0,keyboard,Beard Group,97.0,1
982,2022-09-03,15.0,Danielle White MD,Bouvet Island (Bouvetoya),2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
983,2022-09-01,8.0,Kimberly Crawford,Slovakia (Slovak Republic),3.0,keyboard,Beard Group,97.0,7
984,2022-09-14,30.0,Jared Parks,Egypt,1.0,laptop,"Stanley, Webster and Thompson",39.0,4
985,2022-09-13,21.0,Tiffany Hanna,Czech Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
986,2022-09-07,12.0,Michael Burke,Angola,3.0,keyboard,Beard Group,97.0,2
987,2022-09-02,2.0,Victor Herrera,Gambia,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
988,2022-09-12,13.0,Nicholas Gray,Israel,3.0,keyboard,Beard Group,97.0,2
989,2022-09-10,30.0,Jared Parks,Egypt,3.0,keyboard,Beard Group,97.0,5
990,2022-09-11,21.0,Tiffany Hanna,Czech Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,9
991,2022-09-03,24.0,Alexandria Smith,Turkey,3.0,keyboard,Beard Group,97.0,4
992,2022-09-05,3.0,Lisa Murray,Rwanda,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
993,2022-09-13,25.0,Jennifer Morgan,Turkmenistan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
994,2022-09-09,15.0,Danielle White MD,Bouvet Island (Bouvetoya),1.0,laptop,"Stanley, Webster and Thompson",39.0,4
995,2022-09-14,17.0,Ashley Johnson,Wallis and Futuna,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,4
996,2022-09-14,25.0,Jennifer Morgan,Turkmenistan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
997,2022-09-03,4.0,Patricia Smith,Congo,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,7
998,2022-09-13,25.0,Jennifer Morgan,Turkmenistan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,7
999,2022-09-03,17.0,Ashley Johnson,Wallis and Futuna,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,5
1000,2022-09-04,23.0,Shelby Martinez,Jamaica,1.0,laptop,"Stanley, Webster and Thompson",39.0,7
1001,2022-09-14,8.0,Kimberly Crawford,Slovakia (Slovak Republic),1.0,laptop,"Stanley, Webster and Thompson",39.0,7
1002,2022-09-07,24.0,Alexandria Smith,Turkey,3.0,keyboard,Beard Group,97.0,9
1003,2022-09-01,27.0,Rebecca Ibarra,Syrian Arab Republic,3.0,keyboard,Beard Group,97.0,4
1004,2022-09-03,24.0,Alexandria Smith,Turkey,1.0,laptop,"Stanley, Webster and Thompson",39.0,5
1005,2022-09-04,29.0,Meagan Gutierrez,Papua New Guinea,3.0,keyboard,Beard Group,97.0,1
1006,2022-09-11,9.0,Erika Nelson,Fiji,3.0,keyboard,Beard Group,97.0,1
1007,2022-09-03,27.0,Rebecca Ibarra,Syrian Arab Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,6
1008,2022-09-05,6.0,Stephen Conway,Saint Kitts and Nevis,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,8
1009,2022-09-01,27.0,Rebecca Ibarra,Syrian Arab Republic,3.0,keyboard,Beard Group,97.0,9
1010,2022-09-03,25.0,Jennifer Morgan,Turkmenistan,3.0,keyboard,Beard Group,97.0,7
1011,2022-09-08,23.0,Shelby Martinez,Jamaica,3.0,keyboard,Beard Group,97.0,1
1012,2022-09-10,4.0,Patricia Smith,Congo,1.0,laptop,"Stanley, Webster and Thompson",39.0,2
1013,2022-09-01,21.0,Tiffany Hanna,Czech Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,4
1014,2022-09-08,14.0,Ralph Williams,United States Minor Outlying Islands,3.0,keyboard,Beard Group,97.0,9
1015,2022-09-10,4.0,Patricia Smith,Congo,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
1016,2022-09-11,6.0,Stephen Conway,Saint Kitts and Nevis,1.0,laptop,"Stanley, Webster and Thompson",39.0,8
1017,2022-09-04,24.0,Alexandria Smith,Turkey,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,8
1018,2022-09-11,12.0,Michael Burke,Angola,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
1019,2022-09-11,6.0,Stephen Conway,Saint Kitts and Nevis,3.0,keyboard,Beard Group,97.0,4
1020,2022-09-08,10.0,Megan Ball,New Zealand,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
1021,2022-09-13,23.0,Shelby Martinez,Jamaica,1.0,laptop,"Stanley, Webster and Thompson",39.0,4
1022,2022-09-07,6.0,Stephen Conway,Saint Kitts and Nevis,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,1
1023,2022-09-02,17.0,Ashley Johnson,Wallis and Futuna,3.0,keyboard,Beard Group,97.0,1
1024,2022-09-13,11.0,Sarah Fuentes,Congo,3.0,keyboard,Beard Group,97.0,7
1025,2022-09-07,2.0,Victor Herrera,Gambia,3.0,keyboard,Beard Group,97.0,2
1026,2022-09-06,3.0,Lisa Murray,Rwanda,1.0,laptop,"Stanley, Webster and Thompson",39.0,6
1027,2022-09-08,27.0,Rebecca Ibarra,Syrian Arab Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
1028,2022-09-11,4.0,Patricia Smith,Congo,1.0,laptop,"Stanley, Webster and Thompson",39.0,6
1029,2022-09-09,12.0,Michael Burke,Angola,3.0,keyboard,Beard Group,97.0,8
1030,2022-09-10,30.0,Jared Parks,Egypt,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,4
1031,2022-09-06,6.0,Stephen Conway,Saint Kitts and Nevis,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,7
1032,2022-09-06,3.0,Lisa Murray,Rwanda,3.0,keyboard,Beard Group,97.0,5
1033,2022-09-10,12.0,Michael Burke,Angola,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
1034,2022-09-05,27.0,Rebecca Ibarra,Syrian Arab Republic,3.0,keyboard,Beard Group,97.0,10
1035,2022-09-06,10.0,Megan Ball,New Zealand,3.0,keyboard,Beard Group,97.0,2
1036,2022-09-12,12.0,Michael Burke,Angola,3.0,keyboard,Beard Group,97.0,3
1037,2022-09-02,29.0,Meagan Gutierrez,Papua New Guinea,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,10
1038,2022-09-13,25.0,Jennifer Morgan,Turkmenistan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
1039,2022-09-08,13.0,Nicholas Gray,Israel,3.0,keyboard,Beard Group,97.0,6
1040,2022-09-08,18.0,William Mcdonald,Mauritius,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,10
1041,2022-09-10,1.0,Eric Hernandez,Cape Verde,1.0,laptop,"Stanley, Webster and Thompson",39.0,4
1042,2022-09-05,5.0,Rachel Brandt,Kyrgyz Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,7
1043,2022-09-06,1.0,Eric Hernandez,Cape Verde,1.0,laptop,"Stanley, Webster and Thompson",39.0,6
1044,2022-09-10,15.0,Danielle White MD,Bouvet Island (Bouvetoya),1.0,laptop,"Stanley, Webster and Thompson",39.0,6
1045,2022-09-04,11.0,Sarah Fuentes,Congo,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,3
1046,2022-09-06,3.0,Lisa Murray,Rwanda,3.0,keyboard,Beard Group,97.0,6
1047,2022-09-04,20.0,Richard Johnson,Lao People's Democratic Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,5
1048,2022-09-06,24.0,Alexandria Smith,Turkey,3.0,keyboard,Beard Group,97.0,2
1049,2022-09-05,18.0,William Mcdonald,Mauritius,1.0,laptop,"Stanley, Webster and Thompson",39.0,1
1050,2022-09-02,26.0,Adam Blair,Malaysia,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
1051,2022-09-14,5.0,Rachel Brandt,Kyrgyz Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
1052,2022-09-02,12.0,Michael Burke,Angola,3.0,keyboard,Beard Group,97.0,5
1053,2022-09-09,21.0,Tiffany Hanna,Czech Republic,3.0,keyboard,Beard Group,97.0,7
1054,2022-09-05,29.0,Meagan Gutierrez,Papua New Guinea,3.0,keyboard,Beard Group,97.0,8
1055,2022-09-10,5.0,Rachel Brandt,Kyrgyz Republic,3.0,keyboard,Beard Group,97.0,9
1056,2022-09-01,29.0,Meagan Gutierrez,Papua New Guinea,3.0,keyboard,Beard Group,97.0,8
1057,2022-09-02,27.0,Rebecca Ibarra,Syrian Arab Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,1
1058,2022-09-05,21.0,Tiffany Hanna,Czech Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,4
1059,2022-09-01,8.0,Kimberly Crawford,Slovakia (Slovak Republic),1.0,laptop,"Stanley, Webster and Thompson",39.0,2
1060,2022-09-05,5.0,Rachel Brandt,Kyrgyz Republic,3.0,keyboard,Beard Group,97.0,7
1061,2022-09-05,3.0,Lisa Murray,Rwanda,3.0,keyboard,Beard Group,97.0,5
1062,2022-09-04,15.0,Danielle White MD,Bouvet Island (Bouvetoya),2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,10
1063,2022-09-14,29.0,Meagan Gutierrez,Papua New Guinea,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
1064,2022-09-13,25.0,Jennifer Morgan,Turkmenistan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
1065,2022-09-08,22.0,Shane Stephens,Kazakhstan,1.0,laptop,"Stanley, Webster and Thompson",39.0,2
1066,2022-09-13,17.0,Ashley Johnson,Wallis and Futuna,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,5
1067,2022-09-14,29.0,Meagan Gutierrez,Papua New Guinea,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,7
1068,2022-09-11,15.0,Danielle White MD,Bouvet Island (Bouvetoya),3.0,keyboard,Beard Group,97.0,1
1069,2022-09-07,20.0,Richard Johnson,Lao People's Democratic Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,6
1070,2022-09-05,16.0,Kyle Hunter,Iceland,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,4
1071,2022-09-10,18.0,William Mcdonald,Mauritius,1.0,laptop,"Stanley, Webster and Thompson",39.0,8
1072,2022-09-10,12.0,Michael Burke,Angola,1.0,laptop,"Stanley, Webster and Thompson",39.0,3
1073,2022-09-04,13.0,Nicholas Gray,Israel,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,7
1074,2022-09-11,13.0,Nicholas Gray,Israel,3.0,keyboard,Beard Group,97.0,6
1075,2022-09-12,10.0,Megan Ball,New Zealand,3.0,keyboard,Beard Group,97.0,1
1076,2022-09-08,14.0,Ralph Williams,United States Minor Outlying Islands,1.0,laptop,"Stanley, Webster and Thompson",39.0,1
1077,2022-09-13,25.0,Jennifer Morgan,Turkmenistan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,10
1078,2022-09-03,2.0,Victor Herrera,Gambia,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,1
1079,2022-09-08,10.0,Megan Ball,New Zealand,3.0,keyboard,Beard Group,97.0,2
1080,2022-09-03,16.0,Kyle Hunter,Iceland,1.0,laptop,"Stanley, Webster and Thompson",39.0,8
1081,2022-09-05,2.0,Victor Herrera,Gambia,3.0,keyboard,Beard Group,97.0,9
1082,2022-09-14,12.0,Michael Burke,Angola,1.0,laptop,"Stanley, Webster and Thompson",39.0,9
1083,2022-09-04,7.0,Tracy Crawford,Venezuela,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
1084,2022-09-07,26.0,Adam Blair,Malaysia,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,7
1085,2022-09-09,28.0,Jacob Blair,Cuba,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
1086,2022-09-11,25.0,Jennifer Morgan,Turkmenistan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,3
1087,2022-09-05,13.0,Nicholas Gray,Israel,1.0,laptop,"Stanley, Webster and Thompson",39.0,6
1088,2022-09-14,30.0,Jared Parks,Egypt,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,8
1089,2022-09-11,17.0,Ashley Johnson,Wallis and Futuna,1.0,laptop,"Stanley, Webster and Thompson",39.0,7
1090,2022-09-01,22.0,Shane Stephens,Kazakhstan,3.0,keyboard,Beard Group,97.0,7
1091,2022-09-10,25.0,Jennifer Morgan,Turkmenistan,1.0,laptop,"Stanley, Webster and Thompson",39.0,1
1092,2022-09-09,19.0,Kevin Cole,Benin,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
1093,2022-09-04,16.0,Kyle Hunter,Iceland,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,5
1094,2022-09-05,6.0,Stephen Conway,Saint Kitts and Nevis,3.0,keyboard,Beard Group,97.0,1
1095,2022-09-03,21.0,Tiffany Hanna,Czech Republic,3.0,keyboard,Beard Group,97.0,5
1096,2022-09-10,19.0,Kevin Cole,Benin,1.0,laptop,"Stanley, Webster and Thompson",39.0,1
1097,2022-09-02,11.0,Sarah Fuentes,Congo,1.0,laptop,"Stanley, Webster and Thompson",39.0,9
1098,2022-09-06,25.0,Jennifer Morgan,Turkmenistan,3.0,keyboard,Beard Group,97.0,7
1099,2022-09-13,9.0,Erika Nelson,Fiji,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,3
1100,2022-09-03,21.0,Tiffany Hanna,Czech Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,3
1101,2022-09-11,20.0,Richard Johnson,Lao People's Democratic Republic,3.0,keyboard,Beard Group,97.0,10
1102,2022-09-03,3.0,Lisa Murray,Rwanda,1.0,laptop,"Stanley, Webster and Thompson",39.0,8
1103,2022-09-14,5.0,Rachel Brandt,Kyrgyz Republic,3.0,keyboard,Beard Group,97.0,2
1104,2022-09-12,14.0,Ralph Williams,United States Minor Outlying Islands,3.0,keyboard,Beard Group,97.0,9
1105,2022-09-11,22.0,Shane Stephens,Kazakhstan,3.0,keyboard,Beard Group,97.0,7
1106,2022-09-13,21.0,Tiffany Hanna,Czech Republic,3.0,keyboard,Beard Group,97.0,2
1107,2022-09-09,10.0,Megan Ball,New Zealand,3.0,keyboard,Beard Group,97.0,2
1108,2022-09-09,27.0,Rebecca Ibarra,Syrian Arab Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,7
1109,2022-09-05,26.0,Adam Blair,Malaysia,3.0,keyboard,Beard Group,97.0,8
1110,2022-09-12,23.0,Shelby Martinez,Jamaica,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,10
1111,2022-09-12,22.0,Shane Stephens,Kazakhstan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
1112,2022-09-03,3.0,Lisa Murray,Rwanda,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,5
1113,2022-09-05,2.0,Victor Herrera,Gambia,1.0,laptop,"Stanley, Webster and Thompson",39.0,4
1114,2022-09-12,16.0,Kyle Hunter,Iceland,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,1
1115,2022-09-04,9.0,Erika Nelson,Fiji,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,10
1116,2022-09-10,29.0,Meagan Gutierrez,Papua New Guinea,1.0,laptop,"Stanley, Webster and Thompson",39.0,6
1117,2022-09-04,26.0,Adam Blair,Malaysia,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,1
1118,2022-09-09,15.0,Danielle White MD,Bouvet Island (Bouvetoya),2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,8
1119,2022-09-12,29.0,Meagan Gutierrez,Papua New Guinea,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
1120,2022-09-10,6.0,Stephen Conway,Saint Kitts and Nevis,1.0,laptop,"Stanley, Webster and Thompson",39.0,1
1121,2022-09-14,3.0,Lisa Murray,Rwanda,1.0,laptop,"Stanley, Webster and Thompson",39.0,10
1122,2022-09-11,5.0,Rachel Brandt,Kyrgyz Republic,3.0,keyboard,Beard Group,97.0,2
1123,2022-09-12,30.0,Jared Parks,Egypt,1.0,laptop,"Stanley, Webster and Thompson",39.0,10
1124,2022-09-05,15.0,Danielle White MD,Bouvet Island (Bouvetoya),1.0,laptop,"Stanley, Webster and Thompson",39.0,2
1125,2022-09-13,22.0,Shane Stephens,Kazakhstan,1.0,laptop,"Stanley, Webster and Thompson",39.0,8
1126,2022-09-06,21.0,Tiffany Hanna,Czech Republic,3.0,keyboard,Beard Group,97.0,4
1127,2022-09-12,3.0,Lisa Murray,Rwanda,1.0,laptop,"Stanley, Webster and Thompson",39.0,1
1128,2022-09-03,29.0,Meagan Gutierrez,Papua New Guinea,3.0,keyboard,Beard Group,97.0,9
1129,2022-09-05,1.0,Eric Hernandez,Cape Verde,3.0,keyboard,Beard Group,97.0,6
1130,2022-09-12,15.0,Danielle White MD,Bouvet Island (Bouvetoya),2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,1
1131,2022-09-12,18.0,William Mcdonald,Mauritius,3.0,keyboard,Beard Group,97.0,6
1132,2022-09-05,10.0,Megan Ball,New Zealand,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
1133,2022-09-07,30.0,Jared Parks,Egypt,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,8
1134,2022-09-04,15.0,Danielle White MD,Bouvet Island (Bouvetoya),2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,4
1135,2022-09-02,13.0,Nicholas Gray,Israel,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
1136,2022-09-04,22.0,Shane Stephens,Kazakhstan,1.0,laptop,"Stanley, Webster and Thompson",39.0,3
1137,2022-09-08,15.0,Danielle White MD,Bouvet Island (Bouvetoya),3.0,keyboard,Beard Group,97.0,3
1138,2022-09-02,11.0,Sarah Fuentes,Congo,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
1139,2022-09-11,9.0,Erika Nelson,Fiji,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
1140,2022-09-14,6.0,Stephen Conway,Saint Kitts and Nevis,1.0,laptop,"Stanley, Webster and Thompson",39.0,2
1141,2022-09-13,3.0,Lisa Murray,Rwanda,1.0,laptop,"Stanley, Webster and Thompson",39.0,10
1142,2022-09-08,28.0,Jacob Blair,Cuba,1.0,laptop,"Stanley, Webster and Thompson",39.0,7
1143,2022-09-04,23.0,Shelby Martinez,Jamaica,3.0,keyboard,Beard Group,97.0,6
1144,2022-09-11,21.0,Tiffany Hanna,Czech Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,3
1145,2022-09-10,17.0,Ashley Johnson,Wallis and Futuna,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
1146,2022-09-01,1.0,Eric Hernandez,Cape Verde,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
1147,2022-09-05,9.0,Erika Nelson,Fiji,3.0,keyboard,Beard Group,97.0,3
1148,2022-09-09,7.0,Tracy Crawford,Venezuela,1.0,laptop,"Stanley, Webster and Thompson",39.0,7
1149,2022-09-12,16.0,Kyle Hunter,Iceland,3.0,keyboard,Beard Group,97.0,8
1150,2022-09-14,19.0,Kevin Cole,Benin,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,1
1151,2022-09-06,9.0,Erika Nelson,Fiji,1.0,laptop,"Stanley, Webster and Thompson",39.0,2
1152,2022-09-11,13.0,Nicholas Gray,Israel,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,3
1153,2022-09-07,29.0,Meagan Gutierrez,Papua New Guinea,1.0,laptop,"Stanley, Webster and Thompson",39.0,4
1154,2022-09-08,25.0,Jennifer Morgan,Turkmenistan,3.0,keyboard,Beard Group,97.0,8
1155,2022-09-10,10.0,Megan Ball,New Zealand,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,10
1156,2022-09-06,6.0,Stephen Conway,Saint Kitts and Nevis,3.0,keyboard,Beard Group,97.0,1
1157,2022-09-12,29.0,Meagan Gutierrez,Papua New Guinea,3.0,keyboard,Beard Group,97.0,2
1158,2022-09-13,2.0,Victor Herrera,Gambia,1.0,laptop,"Stanley, Webster and Thompson",39.0,2
1159,2022-09-09,23.0,Shelby Martinez,Jamaica,3.0,keyboard,Beard Group,97.0,4
1160,2022-09-03,6.0,Stephen Conway,Saint Kitts and Nevis,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,5
1161,2022-09-09,1.0,Eric Hernandez,Cape Verde,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
1162,2022-09-14,8.0,Kimberly Crawford,Slovakia (Slovak Republic),1.0,laptop,"Stanley, Webster and Thompson",39.0,1
1163,2022-09-02,30.0,Jared Parks,Egypt,3.0,keyboard,Beard Group,97.0,1
1164,2022-09-05,4.0,Patricia Smith,Congo,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
1165,2022-09-13,29.0,Meagan Gutierrez,Papua New Guinea,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
1166,2022-09-10,19.0,Kevin Cole,Benin,1.0,laptop,"Stanley, Webster and Thompson",39.0,4
1167,2022-09-03,7.0,Tracy Crawford,Venezuela,3.0,keyboard,Beard Group,97.0,3
1168,2022-09-09,30.0,Jared Parks,Egypt,3.0,keyboard,Beard Group,97.0,5
1169,2022-09-14,14.0,Ralph Williams,United States Minor Outlying Islands,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,6
1170,2022-09-09,15.0,Danielle White MD,Bouvet Island (Bouvetoya),3.0,keyboard,Beard Group,97.0,2
1171,2022-09-08,10.0,Megan Ball,New Zealand,3.0,keyboard,Beard Group,97.0,1
1172,2022-09-04,27.0,Rebecca Ibarra,Syrian Arab Republic,3.0,keyboard,Beard Group,97.0,8
1173,2022-09-03,1.0,Eric Hernandez,Cape Verde,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,7
1174,2022-09-10,29.0,Meagan Gutierrez,Papua New Guinea,1.0,laptop,"Stanley, Webster and Thompson",39.0,10
1175,2022-09-01,20.0,Richard Johnson,Lao People's Democratic Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,8
1176,2022-09-09,8.0,Kimberly Crawford,Slovakia (Slovak Republic),2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,7
1177,2022-09-05,4.0,Patricia Smith,Congo,3.0,keyboard,Beard Group,97.0,3
1178,2022-09-14,16.0,Kyle Hunter,Iceland,3.0,keyboard,Beard Group,97.0,5
1179,2022-09-11,17.0,Ashley Johnson,Wallis and Futuna,1.0,laptop,"Stanley, Webster and Thompson",39.0,8
1180,2022-09-13,24.0,Alexandria Smith,Turkey,3.0,keyboard,Beard Group,97.0,4
1181,2022-09-11,20.0,Richard Johnson,Lao People's Democratic Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,7
1182,2022-09-09,27.0,Rebecca Ibarra,Syrian Arab Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,5
1183,2022-09-14,30.0,Jared Parks,Egypt,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,3
1184,2022-09-04,30.0,Jared Parks,Egypt,3.0,keyboard,Beard Group,97.0,3
1185,2022-09-03,1.0,Eric Hernandez,Cape Verde,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,1
1186,2022-09-01,12.0,Michael Burke,Angola,1.0,laptop,"Stanley, Webster and Thompson",39.0,2
1187,2022-09-09,20.0,Richard Johnson,Lao People's Democratic Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,3
1188,2022-09-07,20.0,Richard Johnson,Lao People's Democratic Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,3
1189,2022-09-06,2.0,Victor Herrera,Gambia,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,4
1190,2022-09-07,25.0,Jennifer Morgan,Turkmenistan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,10
1191,2022-09-13,6.0,Stephen Conway,Saint Kitts and Nevis,3.0,keyboard,Beard Group,97.0,1
1192,2022-09-01,13.0,Nicholas Gray,Israel,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,8
1193,2022-09-09,25.0,Jennifer Morgan,Turkmenistan,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,9
1194,2022-09-03,6.0,Stephen Conway,Saint Kitts and Nevis,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
1195,2022-09-14,6.0,Stephen Conway,Saint Kitts and Nevis,1.0,laptop,"Stanley, Webster and Thompson",39.0,9
1196,2022-09-06,12.0,Michael Burke,Angola,1.0,laptop,"Stanley, Webster and Thompson",39.0,7
1197,2022-09-13,9.0,Erika Nelson,Fiji,3.0,keyboard,Beard Group,97.0,8
1198,2022-09-12,2.0,Victor Herrera,Gambia,1.0,laptop,"Stanley, Webster and Thompson",39.0,5
1199,2022-09-10,21.0,Tiffany Hanna,Czech Republic,3.0,keyboard,Beard Group,97.0,6
1200,2022-09-02,26.0,Adam Blair,Malaysia,3.0,keyboard,Beard Group,97.0,2
1201,2022-09-09,3.0,Lisa Murray,Rwanda,1.0,laptop,"Stanley, Webster and Thompson",39.0,10
1202,2022-09-06,11.0,Sarah Fuentes,Congo,1.0,laptop,"Stanley, Webster and Thompson",39.0,6
1203,2022-09-12,15.0,Danielle White MD,Bouvet Island (Bouvetoya),2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,3
1204,2022-09-11,1.0,Eric Hernandez,Cape Verde,3.0,keyboard,Beard Group,97.0,1
1205,2022-09-03,14.0,Ralph Williams,United States Minor Outlying Islands,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
1206,2022-09-03,27.0,Rebecca Ibarra,Syrian Arab Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,3
1207,2022-09-01,13.0,Nicholas Gray,Israel,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,8
1208,2022-09-10,15.0,Danielle White MD,Bouvet Island (Bouvetoya),1.0,laptop,"Stanley, Webster and Thompson",39.0,2
1209,2022-09-02,20.0,Richard Johnson,Lao People's Democratic Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,2
1210,2022-09-11,27.0,Rebecca Ibarra,Syrian Arab Republic,1.0,laptop,"Stanley, Webster and Thompson",39.0,8
1211,2022-09-11,8.0,Kimberly Crawford,Slovakia (Slovak Republic),2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,4
1212,2022-09-11,27.0,Rebecca Ibarra,Syrian Arab Republic,2.0,earphones,"Johnson, Lawson and Rodriguez",83.0,2
